id,date,text,views,forwards,media,link,text_length,emoji_count,has_hashtag,has_link,topics
9432,2026-04-17 03:29:28+00:00,"**Утреннее чтиво**

💰 Национальная валюта укрепилась по итогам прошедших торгов (16.04.2026), завершив сессию на отметке 471,14 ₸ (-0,54%) за $, при объёме операций 479 млн USD.

🇷🇺 По отношению к российскому рублю курс сложился на уровне 6,17 ₸ (-1,42%), при этом объём торгов достиг 6 470 млн RUB.

💶 Обменный курс EUR/KZT составил 555,11 ₸ (-0,39%), а объём торгов достиг 1 260 тыс EUR.

🐉 По юаню биржевые торги закрылись на отметке 68,99 ₸ (-0,71%), с проведенным объёмом торгов 753 млн CNY.

#УтреннееЧтиво 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",11995,3,,https://t.me/tengenomika/9432,556,4,True,True,['валюта']
9431,2026-04-16 13:31:07+00:00,,11579,3,,https://t.me/tengenomika/9431,0,0,False,False,['прочее']
9430,2026-04-16 13:31:07+00:00,"**Эксперты улучшили оценки внешних условий и уточнили траекторию инфляции**

Ожидания по казахстанской экономике стали более сбалансированными, что следует из [итогов](https://nationalbank.kz/ru/news/informacionnye-soobshcheniya/19124) макроэкономического опроса Национального банка. Аналитики одновременно повысили прогнозы по нефти и сохранили осторожность в оценке инфляции и роста.

▪️**Инфляция** остается в центре внимания. После 12,3% в 2025 году она, по медианным оценкам, замедлится до 10,0% в 2026 году, затем до 8,6% в 2027 году и 7,0% в 2028 году. Снижение выглядит устойчивым, но растянутым по времени. На горизонте пяти лет ожидания закрепляются около 5,5%, что указывает на постепенное возвращение к целевым значениям.

▪️**Ставки, **по ожиданиям экспертов,** **снижаются в той же логике. С уровня 18,0% к концу 2025 года они опускаются до 15,9% в 2026 году, 13,3% в 2027 году и 11,3% в 2028 году. Нейтральная оценка вблизи 10% остается ориентиром, к которому рынок будет двигаться без спешки.

▪️Главное изменение проходит по внешнему контуру. Прогноз **по нефти Brent** на 2026 год пересмотрен до 80 долларов за баррель с прежних 62 долларов. Это усиливает ожидания по **экспортной выручке**: 98 млрд долларов в 2026 году (ранее 83,7), 96,5 млрд долларов в 2027 году и 100,6 млрд долларов в 2028 году.

▪️**Импорт** растет параллельно, отражая устойчивый внутренний спрос - 83 млрд долларов в 2026 году (ранее 73,1), 85,8 млрд долларов в 2027 году и 89,3 млрд долларов в 2028 году. В этой конфигурации формируется более крепкая валютная позиция. Более высокие нефтяные доходы снижают давление на тенге и делают его динамику более устойчивой.

▪️**Экономический рост** при этом постепенно возвращается к базовым значениям. После 6,5% в 2025 году он замедляется до 5,0% в 2026 году и далее до 4,6% и 4,3% в 2027-2028 годах. Это близко к оценке потенциального уровня около 4,4%.

▪️Улучшились оценки **по курсу тенге** - 515 тенге за доллар в 2026 году (ранее - 535), 532,5 в 2027 году и 550 в 2028 году.

📮 __Казахстанская экономика входит в фазу, где внешний сектор обеспечивает устойчивость, но не ускорение. Инфляция остается ключевым ограничителем, определяя темп снижения ставок и динамику спроса. В такой конфигурации рост закрепляется на уровне потенциала, а пространство для его расширения зависит от внутренней эффективности, а не от цен на сырье.

__#Макро 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",12147,3,,https://t.me/tengenomika/9430,2425,2,True,True,"['инфляция', 'валюта', 'нефть', 'банки', 'платежный баланс', 'бюджет', 'ввп']"
9429,2026-04-16 12:25:43+00:00,"**Казахстан презентовал реформы на международной площадке**

Казахстан представил собственную реформаторскую повестку на отдельной сессии в рамках Весенних встреч Международного валютного фонда и Всемирного банка в Вашингтоне. 
Площадка традиционно используется для обсуждения глобальной экономической политики.

Круглый стол “Kazakhstan on the Wave of Reforms” был организован Агентством по стратегическому планированию и реформам. В обсуждении приняли участие представители международных финансовых институтов, включая МВФ, Всемирный банк и Европейский банк реконструкции и развития.

Советник Президента - Председатель агентства Асет Иргалиев представил ключевые направления реформ. В фокусе базовые элементы экономической настройки. Снижение роли государства, развитие конкуренции, упрощение регулирования и сокращение административных барьеров. Параллельно обсуждаются изменения в миграционной политике и инструменты привлечения инвестиций, включая работу инвестиционного штаба.

Отдельный акцент сделан на цифровой трансформации. Речь идет о развитии решений на базе искусственного интеллекта и внедрении цифрового тенге как элемента финансовой инфраструктуры.

Международные институты отметили структурный характер предложенных изменений и их значимость для дальнейшего взаимодействия. 

📮 __Выход на международную площадку с собственной реформаторской повесткой меняет позиционирование страны: от получателя рекомендаций к участнику дискуссии. Для экономики это означает **рост требований к качеству реализации**. При последовательном исполнении заявленные меры способны снизить институциональные риски, усилить конкуренцию и повысить устойчивость роста. Ключевой фактор - переход от презентации к исполнению, поскольку именно на этом этапе формируется доверие инвесторов и закрепляется экономический эффект.

__#ОфициальныеНовости __

__🤐 [TENGENOMIKA](https://t.me/tengenomika)",11976,6,,https://t.me/tengenomika/9429,1887,2,True,True,"['валюта', 'банки', 'инвестиции']"
9428,2026-04-16 07:15:13+00:00,,11511,6,,https://t.me/tengenomika/9428,0,0,False,False,['прочее']
9427,2026-04-16 07:15:13+00:00,"**Эффективные курсы тенге: март 2026 года показал заметное укрепление в номинале
** 
▪️НЭОК __(или номинальный эффективный обменный курс)__ – это показатель, который показывает, насколько тенге укрепился или ослаб к валютам стран, с которыми Казахстан торгует.

Он считает корзину валют, взвешенных по торговому балансу. Если НЭОК падает, то значит, что тенге в среднем дешевеет к валютам партнеров, а если растет соответственно дорожает.

По итогам марта 2026 года НЭОК составил **83,1** пункта, увеличившись на 3,9% м/м. НЭОК без учета торговли нефтью заметно вырос до **88,9** пункта, или на 3,8% м/м. Для сравнения, в феврале значения составляли 80,0 и 85,6 пункта соответственно. 

Иными словами, в марте тенге ощутимо укрепился в номинальном выражении по отношению к корзине валют торговых партнеров. Мартовские данные показывают, что укрепление носило не локальный характер, а затронуло как общий индекс, так и показатель без нефтяной торговли. То есть речь о достаточно широком улучшении позиции тенге в номинальном выражении.
 
▪️РЭОК __(или реальный эффективный обменный курс)__ – это индекс, но с поправкой на инфляцию в Казахстане и у торговых партнеров. 

Он показывает, насколько наша продукция становится более или менее конкурентоспособной по цене. Если РЭОК падает значит казахстанские товары становятся выгоднее по сравнению с иностранными, а если растет, то конкурентоспособность снижается.

Поскольку данные по РЭОК публикуются с лагом, то последняя доступная статистика относится к февралю 2026 года. В феврале РЭОК составил **118,9** пункта, увеличившись на 2,0% м/м, а без учёта торговли нефтью достиг **123,4** пункта, или +1,9% м/м. 

Это означает, что еще до мартовского роста НЭОК реальный курс уже двигался вверх. Иначе говоря, влияние инфляционного фактора оставалось таким, что ценовая конкурентоспособность Казахстана в реальном выражении несколько ухудшалась.

Если мартовское укрепление тенге в номинальном выражении не будет компенсировано более слабой внутренней инфляцией относительно стран партнёров, то и по РЭОК можно ожидать дальнейшего роста после публикации новых данных. А это означает более широкое давление на ценовую конкурентоспособность отечественной продукции.
 
▪️Двусторонние индексы __(или РОК)__. РОК __(или реальный обменный курс)__ – показывает, как меняется ценовая конкурентоспособность тенге относительно конкретной одной валюты – например, USD, RUB, CNY или EUR. 

В отличие от эффективных курсов, где используется корзина валют, РОК сравнивает Казахстан только с одной страной.

По состоянию на февраль 2026 года наблюдалась преимущественно восходящая динамика:
▫️к юаню – 134,4 пункта __(+1,7% м/м)__;
▫️к евро – 106,7 пункта __(+2,2% м/м)__;
▫️к рублю – 106,8 пункта __(+1,3% м/м)__;
▫️к доллару США – 113,4 пункта __(+3,1% м/м)__.
 
То есть уже в феврале наблюдалось довольно синхронное повышение реального курса по ключевым направлениям. Это еще раз подтверждает, что в реальном выражении тенге выглядел сильнее, чем это могло бы следовать только из номинальной динамики.
 
📮 __Март 2026 года принес заметное укрепление тенге в номинальном выражении. В номинальном выражении показатель вырос как с учетом торговлей нефтью, так и без нее. Это указывает на улучшение позиции тенге по отношению к валютам торговых партнёров и на частичный разворот после более слабой динамики предыдущих месяцев. Однако картина в реальном выражении остается менее однозначной. Уже в феврале РЭОК и РОК показывали рост, то есть повышение реального курса и ослабление ценовой конкурентоспособности. Поэтому главный вопрос сейчас состоит не только в том, насколько укрепляется тенге номинально, но и в том, будет ли это укрепление сопровождаться сохранением высокого инфляционного разрыва с торговыми партнёрами. Именно от этого будет зависеть, станет ли мартовское укрепление позитивным сигналом для макрофинансовой стабильности или, наоборот, усилит давление на экспортную конкурентоспособность.
__
#Финансы 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",11637,6,,https://t.me/tengenomika/9427,3994,2,True,True,"['инфляция', 'валюта', 'нефть', 'платежный баланс']"
9426,2026-04-16 05:31:12+00:00,,11493,4,,https://t.me/tengenomika/9426,0,0,False,False,['прочее']
9425,2026-04-16 05:31:12+00:00,"**Рынок акций Казахстана: март 2026 на KASE – ликвидность вернулась, индекс остался на месте**
 
Если рынок акций представить как физическую систему, то капитализация – это его масса __(сколько стоит весь рынок по текущим ценам)__, а оборот – это скорость __(насколько активно эта масса переходит из рук в руки)__. В марте 2026 года на KASE рынок стал заметно тяжелее и ощутимо ускорился по оборотам, но сам индекс прибавил символически __(то есть месяц прошёл под знаком роста активности и переоценки отдельных бумаг, а не под знаком широкого ценового ралли)__.
 
▪️**Что произошло в цифрах**
По итогам марта капитализация рынка акций достигла 46,3 трлн тенге __(около $96,2 млрд)__, что на 1,6 трлн тенге __(или на 3,6%)__ выше февраля. 
Объем торгов акциями составил 28,7 млрд тенге, увеличившись на 17,8% __(или на 4,3 млрд тенге)__. При этом торги, как и ранее, проходили исключительно на вторичном рынке.

Микроструктура месяца стала плотнее: среднедневной оборот поднялся до 1,6 млрд тенге, среднедневное количество сделок до 11 043 штук, а средний чек сделки вырос до 144,3 тыс тенге. Это означает, что ликвидность расширилась не только за счет количества операций, но и за счет их среднего размера.
 
▪️**Кто был главным двигателем рынка**
Структура участников стабилизировалась вокруг доминирования физических лиц: их доля составила 53,4% брутто-оборота __(после 49,6% в феврале)__. 
Доля брокерско-дилерских организаций осталась высокой – 23,3%, прочие юридические лица дали 20,5%, другие институциональные инвесторы всего 2,6%, банки – 0,2%. 
Доля нерезидентов снизилась до 8,4% __(после 10,4% в феврале)__, то есть внешний вклад в обороты остался заметным, но уже менее выраженным.
В целом март выглядит как месяц возвращения внутренней ликвидности: рынок торговался активнее, но без явного смещения в сторону нерезидентов.
 
▪️**Индекс KASE: рост цен при концентрации оборота**
Индекс KASE в марте прибавил лишь 0,3% и закрыл месяц на уровне 7 734,60 пункта. При этом оборот сделок с индексными акциями резко вырос до 25,8 млрд тенге, что на 7,0 млрд тенге выше февраля. То есть скорость в ядре рынка выросла сильно, но ценовой результат для индекса оказался почти нулевым, что типичный признак ротации внутри корзины, когда рост одних бумаг компенсируется снижением других.
Лидером по обороту в индексной корзине в марте стала АО НК «КазМунайГаз» __(или KMGZ)__: 6,1 млрд тенге, или 23,6% общего объема торгов индексными акциями.
 
▪️**Какие бумаги двигали индекс:**
В марте произошла резкая дифференциация: сильный рост показали KMGZ и KZTO, при этом часть бумаг ушла в снижение. Если смотреть на динамику цен относительно февраля, то наиболее сильное движение вверх было у KMGZ __(рост примерно на 21,7% м/м)__ и KZTO __(+19,8% м/м)__. На другой стороне снижение в крупных именах: KZAP __(-8,1% м/м)__, HSBK __(-5,9% м/м)__, CCBN __(-3,6% м/м)__ и KSPI __(-3,0% м/м)__. Именно эта перетяжка между лидерами и аутсайдерами и объясняет, почему при резком росте оборотов индекс почти не сдвинулся.

📮 __Март 2026 года – это месяц, когда рынок стал одновременно больше и живее: капитализация выросла, обороты заметно прибавили, средний чек сделки увеличился. Но при этом индекс практически не изменился, что указывает не на отсутствие движения, а на движение внутри рынка: активные перетоки и ротация между бумагами при взаимной компенсации ценовых эффектов на уровне индекса. 
Для инвестора ключевой смысл такой: в марте рынок предлагал больше возможностей на уровне отдельных эмитентов (и именно там концентрировалась динамика), тогда как «средняя температура по больнице» в виде индекса оставалась почти неизменной, несмотря на резкий рост торговой активности.
__
#Финансы 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",11462,5,,https://t.me/tengenomika/9425,3731,2,True,True,"['валюта', 'депозиты', 'банки', 'инвестиции']"
9424,2026-04-16 03:41:44+00:00,"**Утреннее чтиво**

💰 Национальная валюта укрепилась по итогам прошедших торгов (15.04.2026), завершив сессию на отметке 473,70 ₸ (-0,52%) за $, при объёме операций 424 млн USD.

🇷🇺 По отношению к российскому рублю курс сложился на уровне 6,26 ₸ (-0,50%), при этом объём торгов достиг 3 753 млн RUB.

💶 Обменный курс EUR/KZT составил 557,27 ₸ (-0,69%), а объём торгов достиг 3 545 тыс EUR.

🐉 По юаню биржевые торги закрылись на отметке 69,48 ₸ (-0,46%), с проведенным объёмом торгов 40 млн CNY.

#УтреннееЧтиво 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",11642,3,,https://t.me/tengenomika/9424,555,4,True,True,['валюта']
9423,2026-04-15 11:31:38+00:00,"**Рост на 3,0%: почему экономика Казахстана все еще зависит от нефти**
 
На заседании Правительства были рассмотрены итоги социально-экономического развития страны за первый квартал 2026 года, в частности о росте экономики на 3,0%. 

Группа отраслей, относящихся к производству товаров выросла всего на 2,1%, а группа отраслей, относящихся к производству услуг - на 3,7%.

Вроде как положительный результат, но его внутренняя структура показывает, что рост остается неравномерным и держится на сравнительно узком наборе драйверов в секторе услуг. 

▪️Главным источником экономического роста в начале года стало именно **производство услуг**. По расчетам вклада отраслей в реальный рост страны этот блок обеспечил около **72% совокупного прироста ВВП. 

**Причем почти вся эта поддержка пришлась на два направления:
▫️Торговля – с реальным ростом в 4,8% и вкладом в общий рост 26,4%;
▫️Транспорт и складирование – с реальным ростом в 12,8% и вкладом в общий рост 27,9%.

Иначе говоря, в первом квартале экономика росла прежде всего там, где быстрее оборачиваются товары, услуги и логистика, а не там, где формируется сырьевая основа экспортной выручки.
 
▪️На этом фоне товарный сектор выглядел заметно слабее. Производство товаров прибавило лишь 2,1%, а его вклад в рост ВВП составил всего 24,5%. 

Особенно важно то, что промышленность ушла в отрицательную зону: ИФО составил 99,3 пункта, снижение на 0,7% к прошлому году. При этом внутри промышленности ситуация была разнонаправленной:
▫️обрабатывающая промышленность выросла на 8,5%, 
▫️электроснабжение на 6,9%, 
▫️водоснабжение на 16,2%, 
▫️тогда как горнодобывающий сектор просел до 88,6 пункта, то есть на 11,4%. Именно этот провал и стал главным фактором слабости всего товарного блока.

По информации министра энергетики - за первый квартал 2026 года добыча нефти и газового конденсата составила 19,7 млн тонн, что на 19,8% меньше по сравнению с прошлым годом. Вследствие этого экспорт нефти составил 15,3 млн тонн, что на 21,5% меньше уровня прошлого года. 

Текущий результат в очередной раз подчеркивает главную макроэкономическую уязвимость страны, где один внешний или технологический фактор в сырьевом секторе способен настолько заметно ослабить совокупный рост промышленности и всего товарного блока.

▪️Отдельно стоит отметить также показатель «Чистые налоги на продукты и импорт». По экспертным оценкам __(так как фактический результат не был представлен на заседании)__ ИФО показателя за первый квартал составил 101,6 пункта. Иными словами, налоги показали относительно слабый прирост по сравнению с прошлым годом, что подразумевает слабый рост налогооблагаемой базы и может подрывать устойчивость бюджетных поступлений. 

Министр финансов отметил в ходе заседания, что бюджет не досчитался 146 млрд тенге. Однако причиной этого недобора преимущественно может являться снижение налогооблагаемой базы.

📮 __В итоге первый квартал 2026 года нельзя назвать слабым, но и считать его устойчивым - преждевременно. Экономика выросла на 3,0%, однако этот рост опирался на сектор услуг, тогда как товарное производство оставалось под давлением из-за падения добычи нефти. Это означает, что текущая траектория роста пока не избавилась от старой структурной проблемы - несырьевые сегменты уже поддерживают экономику, но сырьевой сектор все еще способен существенно ухудшать ее общий результат. Именно в этом и заключается главный вывод первого квартала.__
 
#Макро 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",23270,17,,https://t.me/tengenomika/9423,3466,2,True,True,"['валюта', 'депозиты', 'платежный баланс', 'бюджет', 'ввп']"
9422,2026-04-15 06:48:23+00:00,"**ТОПЛИВО ДОРОЖАЕТ ЛОКАЛЬНО, ИНФЛЯЦИЯ РАСТЕТ СИСТЕМНО**

Рост цен на бензин выглядит как точечное событие. Но в экономике он работает как триггер, который запускает более широкое инфляционное давление.

Исследование Национального банка показывает парадокс: даже если убрать топливо из расчета инфляции, цены продолжают расти. Давление просто уходит в издержки бизнеса и возвращается через другие категории товаров и услуг.

Здесь возникает разрыв между статистикой и реальностью. Вес топлива в корзине невелик, но его роль в экономике гораздо шире. Оно встроено почти в каждую цепочку - от логистики до производства. В результате инфляция распространяется быстрее, чем это видно по исходному шоку.

Механизм работает почти автоматически. Спрос на топливо жесткий, альтернативы ограничены. Компании не могут быстро сократить потребление и вынуждены перекладывать рост издержек в цены. В сегментах с низкой конкуренцией этот процесс идет быстрее и жестче.

__Читайте статью по ссылке: ____https://economykz.org/?p=25315____

__Рисунок сгенерирован с помощью ChatGPT__
__
😄 [**ECONOMYKZ.ORG: **](https://t.me/Economykz_org)** **__жизнь в цифрах__

[Portal](https://economykz.org/) | [Facebook](https://www.facebook.com/share/1ASmcb7N3g/?mibextid=wwXIfr) | [Telegram](https://t.me/Economykz_org)",21550,3,,https://t.me/tengenomika/9422,1291,1,False,True,"['инфляция', 'банки', 'азс и топливо']"
9421,2026-04-15 05:02:53+00:00,,11374,6,,https://t.me/tengenomika/9421,0,0,False,False,['прочее']
9420,2026-04-15 05:02:53+00:00,"**ГЦБ на KASE: март 2026 – оборот 914,2 млрд тенге __(+18% м/м)__, вторичный рынок усиливается, длинные ставки продолжают снижаться**
 
Структура сектора на конец месяца. На KASE обращаются: Минфин – 106 выпусков __(91 МЕКАМ и 15 еврооблигаций),__ ноты НБРК – 5, облигации МИО – 259, иностранные государства – 58.
Суммарный оборот. За март объем торгов составил 914,2 млрд тенге __(около $1,9 млрд)__, что на 17,9% выше февраля. Среднедневной оборот – 50,8 млрд тенге, среднее число сделок – 19 в день, средний чек – 2,7 млрд тенге __(на вторичном рынке – 1,1 млрд тенге)__.
 
▪️**Первичный рынок – 601,4 млрд тенге __(66 сделок; +8,0% м/м)__**
Минфин продолжил размещения без существенного изменения ставок:
▫️Среднесрочные МЕОКАМ – 15,10-16,25%;
▫️Длинные МЕУКАМ – около 14,97-15,16%;
▫️Отдельные сделки – до 15,98%.
 
Спрос стабильный, но без перегрева: в основном 100-160%, коэффициенты до 2,5 раза. Отдельно можно выделить МИО:
▫️7-10 летние ценные бумаги – 19,0-19,15%;
▫️Короткие выпуски – 0,35%.
 
Структура участников первички:
▫️Банки второго уровня – 28,5%;
▫️Другие институциональные инвесторы – 63,3%;
▫️Прочие юридические лица – 8,0%;
▫️Физические лица – <0,1%.
 
Доля нерезидентов – 1,8%. Ключевой сдвиг: первичный рынок в марте делали институциональные инвесторы, а не банки.
 
▪️**Вторичный рынок – 312,8 млрд тенге __(276 сделок; +43,1%м/м)__**
Главный драйвер месяца – резкий рост вторичной ликвидности.
Структура участников вторички:
▫️Банки второго уровня – 54,3%;
▫️Брокерско-дилерские организации – 1,0%;
▫️Другие институциональные инвесторы – 21,3%;
▫️Прочие юридические лица – 22,6%;
▫️Физические лица – 0,9%.
 
Доля нерезидентов – 15,1%. Вторичный рынок в марте стал полноценной площадкой для управления портфелем, а не просто дополнением к первичному рынку.
 
▪️**Индексы и кривая доходности**
«Чистые» цены выросли по всей кривой доходности__(до +10,99 пункта)__.
«Грязные» цены – рост до 27 пунктов, что отражает общий спрос на бумаги.

Индексы доходности __(на 31.03.26)__:
▫️до 1 года – 17,10% __(+0,14 б.п.)__;
▫️1-5 лет – 16,18% __(-0,03 б.п.)__;
▫️более 5 лет – 15,00% __(-0,26 б.п.)__;
▫️агрегированный – 15,75% __(-0,06 б.п.)__.
Длинный конец кривой доходности продолжает уверенно снижаться, а короткий остается стабильгым.
 
📮 __Март закрепляет ключевой тренд последних месяцев, где рынок стал глубже и ликвиднее, спрос смещается в сторону дюрации и длинные доходности закрепляются около 15%. Это уже не просто стабилизация – это формирование новой равновесной зоны ставок. 
В практическом смысле можно интерпретировать следующим образом:
▫️длинные МЕУКАМ остаются ключевым инструментом фиксации доходности;
▫️короткий конец – скорее инструмент ликвидности;
▫️вторичный рынок снова позволяет активно управлять позицией.__
 
#Финансы 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",18953,7,,https://t.me/tengenomika/9420,2813,2,True,True,"['инфляция', 'валюта', 'банки', 'бюджет']"
9419,2026-04-15 03:43:17+00:00,"**Утреннее чтиво**

💰 Национальная валюта укрепилась по итогам прошедших торгов (14.04.2026), завершив сессию на отметке 476,20 ₸ (0,00%) за $, при объёме операций 436 млн USD.

🇷🇺 По отношению к российскому рублю курс сложился на уровне 6,29 ₸ (+0,72%), при этом объём торгов достиг 3 964 млн RUB.

💶 Обменный курс EUR/KZT составил 561,12 ₸ (+0,91%), а объём торгов достиг 3 306 тыс EUR.

🐉 По юаню биржевые торги закрылись на отметке 69,80 ₸ (+0,15%), с проведенным объёмом торгов 84 млн CNY.

#УтреннееЧтиво 

🤐 [TENGENOMIKA](https://t.me/tengenomika)",22523,4,,https://t.me/tengenomika/9419,554,4,True,True,['валюта']
9418,2026-04-14 11:22:32+00:00,,12355,10,,https://t.me/tengenomika/9418,0,0,False,False,['прочее']
9417,2026-04-14 11:22:32+00:00,,12333,10,,https://t.me/tengenomika/9417,0,0,False,False,['прочее']
9416,2026-04-14 11:22:32+00:00,"**АБР: снижение инфляции задает пределы для роста в Казахстане**

Прогноз Азиатского банка развития на 2026-2027 годы [опубликованный](https://www.adb.org/publications/asian-development-outlook-april-2026) недавно, демонстрирует, что темпы роста цен в Казахстане начинают снижаться. И именно это становится главным ориентиром для экономической динамики.

▪️По прогнозам АБР **по инфляции** цифры следующие:
▫️2026 год - 10,4%
▫️2027 год - 9,5%

После 11,4% в 2025 году траектория меняется. Снижение идет последовательно. Это уже не разовый эффект. И важный показатель.

Но в региональном разрезе Казахстан все еще в верхней части:
▫️Кыргызстан: 10,3% и 8,5%
▫️Узбекистан: 6,5% и 5,0%
▫️Таджикистан: 4,0% и 4,5%

Разрыв сохраняется. Снижение есть, уровень остается повышенным.

▪️**По ВВП** прогнозы по Казахстану: 4,8% в 2026 году и 4,5% в 2027 году

Соседи растут быстрее:
▫️Кыргызстан: 8,9% и 8,4%
▫️Таджикистан: 7,3% и 6,8%
▫️Узбекистан: 6,7% и 6,8%

❗️Здесь видна развилка. Регион показывает более высокий рост, но вместе с ним идет давление на цены. Казахстан держит темп ниже и параллельно получает снижение инфляции. 

Связка прослеживается четко. **Чем сильнее разгоняется экономика через спрос, тем выше риск ускорения цен**.

Сейчас экономика уже дает рост на уровне около 5%. Вопрос смещается в плоскость устойчивости. **Попытка ускорить ВВП через бюджет или кредит быстро отразится на инфляции**, что может спровоцировать большие негативные проблемы.

📮 __Прогноз АБР показывает, что текущий приоритет на снижение инфляции работает и его нужно удерживать. Рост в диапазоне 4,5-4,8% остается достаточным для экономики, при этом сохраняется контроль над ценами. Усиление стимулов в этой фазе приведет к обратному эффекту через инфляцию и повысит издержки для бизнеса и домохозяйств. Рациональная траектория - сохранить баланс и двигаться через качество роста, а не через его ускорение.

__#Макро __

__🤐 [TENGENOMIKA](https://t.me/tengenomika)",11129,10,,https://t.me/tengenomika/9416,1953,2,True,True,"['инфляция', 'кредиты', 'банки', 'бюджет', 'ввп']"
9414,2026-04-14 05:12:32+00:00,,13789,10,,https://t.me/tengenomika/9414,0,0,False,False,['прочее']
9413,2026-04-14 05:12:32+00:00,"**Карта банковской силы: Алтын таразы**
 
Разберемся в реальности – **кто выглядит наиболее сбалансированным банком**, когда одновременно важны и масштаб, и результативность.

Идея простая: нормальный банк – это тот, кто не проваливается ни по одному из ключевых измерений и при этом уверенно держится в топе по нескольким.

**Лидерами списка являются:**

1️⃣ **АО «Ситибанк Казахстан»** – 85,2 пункта. Лидерство обеспечено сочетанием очень высокой эффективности __(ROA 6,5%; ROE 82,8%)__ и сильной процентной модели __(маржа 11,3%)__ при нулевой доле проблемных кредитов. Это профиль, где индекс видит максимум качества по нескольким блокам сразу.

2️⃣ **АО «Kaspi Bank»** – 80,5 пункта. Сильный сбалансированный профиль: высокая прибыль __(72,8 млрд тенге)__, высокая эффективность __(ROA 6,3%; ROE 43,6%)__ и крепкая маржа __(9,2%)__. Ограничение индекса – более высокая доля проблемных кредитов __(9,4%)__ относительно наиболее чистых банков, но суммарная сила факторов удерживает уверенно второе место.

3️⃣ **АО «Народный Банк Казахстана»** – 77,0 пункта. Третий номер – системный баланс: максимальный масштаб __(20,3 трлн тенге)__ и максимальная прибыль __(143,1 млрд тенге)__ при устойчивой эффективности __(ROA 5,1%; ROE 28,2%)__ и умеренной марже __(7,1%)__. По кредитному риску показатель проблемных кредитов __(7,2%)__ удерживает индекс ниже лидеров, но сила «масштаб + результат»остаётся ключевым преимуществом.
 
Следом крепкой серединой банковского сектора являются:

4️⃣ **ДО АО «Банк ВТБ»** – 67,5 пункта. Это типичный профиль: выдающаяся эффективность __(ROA 18,3%)__ и сильная маржа __(12,4%)__, но ощутимый кредитный риск __(NPL 14,7%)__ снижает общий балл;
5️⃣ **АО «Банк ЦентрКредит»** – 64,3 пункта. Сильный масштаб и прибыль при неплохом ROE __(28,8%)__ и умеренной марже __(6,0%)__. В индексе хорошо поддерживает позицию относительно низкая доля проблемных кредитов __(3,5%)__;
6️⃣ **АО «Торгово-промышленный Банк Китая в Алматы»** – 63,9 пункта. Высокая эффективность __(ROA 5,7%; ROE 26,7%)__ при сравнительно небольшом масштабе и нулевой доле проблемных кредитов. Индекс поднимает банк вверх именно за качество модели на фоне компактного баланса;
7️⃣ **АО «ForteBank» **– 63,4 пункта. Ровный профиль: хорошая прибыль __(23,4 млрд тенге)__, адекватная маржа __(6,2%)__ и умеренное качество портфеля __(5,6%)__ без резких провалов;
8️⃣ **АО «ДБ «Казахстан-ЗИРААТ Интернешнл Банк»** – 58,4 пункта. Сильная эффективность __(ROA 6,7%)__ и высокая маржа __(10,4%)__ при низком NPL __(1,6%)__. Ограничение рейтинга – небольшой масштаб;
9️⃣ **АО «Alatau City Bank»** – 57,0 пункта. Высокая маржа __(8,5%)__ и хорошая эффективность __(ROA 4,7%)__, но повышенная доля проблемных кредитов __(11,1%)__ заметно снижает итоговый балл.
 
Сводный индекс полезен тем, что он может быстро показать, почему банк оказался не в топе:
▫️АО «Исламский банк «Заман-Банк» – 51,8 пункта __(11 место в топе)__. Кредитный риск как якорь: крайне высокий NPL __(74,1%)__ резко снижает общий балл, даже при высокой эффективности __(ROA 11,4%)__ и неплохой марже __(7,5%)__.
▫️АО «Bank RBK» – 47,0 пункта __(14 место в топе)__. Провал процентной модели: маржа 0,5% практически не работает как источник результата, поэтому индекс режет позицию даже при нормальном ROE.
▫️АО «KMF Банк» – 20,9 пункта __(22 место в топе)__и АО «Коммерческий Банк БиЭнКей» – 1,4пункта __(23 место в топе)__. Слабый результат и/или отрицательная динамика по прибыли и эффективности приводят к минимальным баллам по ключевым блокам.
 
📮 __Главный практический смысл индекса в том, что он показывает: в топ попадают не обязательно самые крупные и не обязательно самые маржинальные, а те кто сильны сразу в нескольких измерениях и не имеют провалов, которые съедают результат.__
 
__Это не является инвестиционной рекомендацией, не призывом открывать или закрывать вклады, и не рекомендацией совершать какие-либо кассовые операции с какого-либо банка. Любые решения по размещению средств разумно принимать с учётом личных целей, сроков, валюты, условий продукта и вашей индивидуальной оценки рисков.____

__#Финансы __

__🤐 [TENGENOMIKA](https://t.me/tengenomika)",11524,10,,https://t.me/tengenomika/9413,4134,2,True,True,"['валюта', 'депозиты', 'кредиты', 'банки', 'инвестиции']"
