id,date,text,views,forwards,media,link
139,2025-03-15T12:16:49+00:00,"👥 - **Экономика для каждого**
**
Рынок против социальной справедливости? Или вместе?**

Часто кажется, что рыночная экономика и социальная справедливость — вещи несовместимые. Одни считают, что свободный рынок даёт каждому шанс, другие — что он лишь увеличивает разрыв между богатыми и бедными.

Философ Джейсон Бреннан предлагает наглядный пример. Представьте, что перед вами пирог. Можно разрезать его на равные куски — тогда все получат одинаково, но порции останутся небольшими. А можно нарезать неравномерно, и тогда пирог каким-то чудесным образом станет больше, так что в итоге каждый получит больше, чем в первом случае.

Этот пример показывает две идеи:
 1. **Равенство** — когда все получают одинаково, но без роста.
 2. **Эффективность** — когда неравномерное распределение ведёт к увеличению общего блага.

Сторонники свободного рынка уверены: неравенство мотивирует людей работать, придумывать новое, инвестировать. В результате выигрывают все. Возьмём IT-сферу: программист разрабатывает полезные технологии, зарабатывает миллионы, но и жизнь общества улучшается — его продукты становятся доступными для всех.

Но есть и другая точка зрения. Критики говорят, что свободный рынок создаёт барьеры для тех, кто изначально в проигрышной позиции. Перераспределение доходов и социальные программы помогают уменьшить этот разрыв, но при этом снижают стимулы к труду и конкуренции.

Что важнее — равенство или рост? Большинство стран ищут баланс между этими двумя подходами. Полного равенства не бывает, как и чистого свободного рынка. Но одно очевидно: __не всегда рынок и социальная справедливость должны быть по разные стороны баррикад__. Всё зависит от того, как именно нарезать «пирог».",823,4,,https://t.me/Economic_basics/139
138,2025-03-14T08:54:04+00:00,"👥 - **Экономика для каждого**
**
Казахстанская экономика разгоняется. Насколько устойчив этот рост?**

Иногда экономика ведёт себя как разогнавшийся автомобиль: цифры на спидометре растут, но далеко не факт, что двигатель выдержит долгую гонку. Казахстан демонстрирует впечатляющий рост в начале 2025 года: **краткосрочный экономический индикатор (КЭИ)** вырос с **104,5% в январе до 107,3% в феврале**. Это значит, что экономика наращивает темпы, и бизнес производит больше товаров и услуг, чем годом ранее. Хорошая новость? Безусловно. Но стоит ли расслабляться? Вопрос сложнее.

Посмотрим, что стоит за этим ростом. **Транспорт и складирование (+21,3%)**, **строительство (+12,8%)**, **торговля (+6,0%)** и **промышленность (+5,7%)** – главные локомотивы. Перевозки растут, значит, идёт больше грузов. Строительство ускоряется – вероятно, из-за инфраструктурных проектов или притока инвестиций. Растут продажи, значит, у людей есть деньги. Но вот **связь (100%)** и **сельское хозяйство (+3,2%)** остались почти на месте – значит, не всё так равномерно.

А теперь главное: рост распределён неравномерно. **Астана (+23,5%)**, **Жетісу (+18,9%)**, **Шымкент (+15,7%)** и **Алматинская область (+15,3%)** двигаются вперёд семимильными шагами. 
А вот **Восточно-Казахстанская область (-5,2%)** идёт в минус – что указывает либо на падение промышленности, либо на отток бизнеса и инвестиций. Это дисбаланс, который рано или поздно даст о себе знать.

**Что это значит?**
Рост сам по себе – не панацея. Если он обеспечен строительными проектами и торговлей, но не сопровождается ростом производительности, то это пузырь, а не долгосрочное улучшение. Если инвестиции распределяются неравномерно, регионы, находящиеся вне крупных экономических центров, могут оказаться в проигрыше.

**Ключевой вопрос: продолжится ли этот рост?**
**1. Сможет ли промышленность догнать сектор услуг?** Пока она растёт на **5,7%**, но этого может быть недостаточно, чтобы закрепить эффект.
**2.** **Как долго строительство будет в топе?** Если рост основан на крупных проектах, что произойдёт, когда они завершатся?
**3. Не слишком ли быстро разгоняется Астана?** Если экономический рост концентрируется только в мегаполисах, это чревато оттоком ресурсов из других регионов.

__Пока экономика выглядит уверенно, но главный тест впереди. Если март покажет такой же рост, можно будет говорить о начале полноценного экономического подъёма. Если же цифры снизятся, окажется, что мы просто увидели всплеск, а не новую тенденцию.__",598,1,,https://t.me/Economic_basics/138
137,2025-02-26T12:28:49+00:00,"**🛋 - От дивана к прогрессу

Общественный договор: что это и как его понимать?**

Общественный договор — это не бумага, а принцип: **государство и граждане договариваются о правилах игры**. Люди платят налоги, соблюдают законы, работают, а власть в ответ создаёт условия для жизни и развития. По сути, это честный обмен: права и обязанности должны быть **обоюдными**.

Но что происходит, когда договор работает в одностороннем порядке? Например, государство заявляет: **«Мы повышаем налоги — это часть нового общественного договора»**. Отлично, но где вторая часть? Где обязательства власти? Например, **снижение коррупции, эффективное расходование бюджета**?

Хороший общественный договор — это когда обе стороны играют по правилам. А когда одна сторона только требует, а вторая просто «должна» — это уже не договор, а приказ. Если общественный контракт строится только на новых обязанностях граждан, но без встречных гарантий, то это не контракт, а старая добрая схема «вы терпите, а мы что-нибудь придумаем».

Так что вопрос не в том, нужен ли новый общественный договор. Вопрос в том, **готово ли государство тоже взять на себя обязательства?**",615,1,,https://t.me/Economic_basics/137
136,2025-02-20T09:18:24+00:00,"🧔‍♂️ - ** Усы** Султанова
**
Чем больше госконтроля, тем лучше!**

Ну, конечно! Чем больше чиновников, тем лучше живется людям. Бизнес сам себя не задушит, правильно? А если вдруг начнет работать слишком хорошо, всегда найдется госорган, который скажет: **«А давайте-ка мы тут что-нибудь порегулируем!»**

📢 **Как выглядит экономика при тотальном контроле?**

🔹 **Франция, 1980-е** – государство решило: «Теперь мы контролируем всю экономику!» Результат? Инвесторы сбежали, рост экономики – как у черепахи, а народ сказал: **«А можно как-то поменьше регулировать, а побольше работать?»**

🔹 **Индия, 1970-е** – бизнес открыть можно, но сначала получите 237 разрешений, дождитесь заседания специальной комиссии, затем подпишите еще пару десятков бумажек. Готово! Спустя 5 лет можно начинать работать! Ой, уже не надо? Ну ладно.

🔹 **Китай, 1950-е** – государство взялось за сельское хозяйство: «Мы знаем, как правильно выращивать рис!» Итог? **Голод, потому что госконтроль работает по принципу «если не растет – значит, недостаточно приказов!»**

📢 **Почему государство не должно контролировать все?**
Ну смотрите: если посадить 10 чиновников следить за коровой, она не начнет доить больше молока. Скорее наоборот – умрет от стресса. 
Так же и с экономикой: когда правил больше, чем здравого смысла, бизнес перестает работать, люди теряют работу, а потом спрашивают: **«А где, собственно, деньги?»**

💬 **Так что в следующий раз, когда кто-то скажет «нужно больше госконтроля», спросите:**
🔹 «А давайте сразу государство будет одобрять, какой хлеб нам есть?»
🔹 «Хотите, чтобы без справки от министра даже в парикмахерскую не попасть?»
🔹 «Может, государство еще и воздух начнет лицензировать? Ой, а что, уже начали?»",659,2,,https://t.me/Economic_basics/136
135,2025-02-19T12:55:08+00:00,"🥽 - **Чем живет фарма?**
**
Как Казахстан нашел вечный двигатель ценообразования в фарме 
**
Иногда кажется, что экономическая логика – это лишь факультативный предмет в министерствах. Вот, например, Министерство здравоохранения Республики Казахстан 11 февраля 2025 года издало приказ №105, утверждающий предельные цены на лекарства. Это радует.

Все бы ничего, но в Кодексе «О здоровье» четко прописано, что это должно было случиться до 10 января и второй до 10 июля должен выйти. 
Обычная мелочь? Нет, это классический пример административного бессрочного «сдвига вправо».

Но давайте взглянем **глубже**. Один из обязательных этапов регистрации цен препаратов – **референтное ценообразование.** Суть проста: Национальный центр экспертизы лекарственных средств (НЦЭЛС) сравнивает заявленную цену с ценами в других странах и выбирает наименьшую. Звучит справедливо? Теоретически – да. На практике – предприниматель платит **21 486 тенге** за каждый препарат и его дозировку. Тариф утвержден и можете на сайте экспертной организации с ним ознакомиться.

Теперь небольшая арифметика. В Казахстане зарегистрировано около **7000 лекарств**, каждое имеет в среднем **три формы выпуска**. Получается, что предприниматели каждые **полгода платят 451 млн тенге**, а за год – **902 млн тенге**. 
Кому? Конечно же, НЦЭЛС.

Надо еще напомнить, что вообще это государственная услуга…а за услуги обычно платят сборы в бюджет, а не в иные структуры.

Вопрос: зачем регулировать цены, если можно просто брать деньги за их пересчет? Государство вроде бы борется за снижение цен, но экспертная организация под его крылом, похоже, нашла золотую жилу. 

Может наблюдательный совет организации возьмет вопрос на контроль? Либо надежда на нового руководителя экспертной организации - ведь главная ее задача - это безопасность и качество продукции. А не зарабатывать на бизнесе.

Ну а я пойду изучать доходную и расходную статью каждой организации…ведь озвученная функция, это капля в море. Продолжение следует!

__Казахстанское регулирование фармрынка – это не про дешевизну, а про стабильные денежные потоки.__

Но есть и хорошие новости! **Розничное ценовое регулирование скоро отменят**, а значит, предприниматели наконец-то смогут сократить лишние выплаты в пользу таких «экспертных» структур. Может, и пациентам полегче станет?",566,3,,https://t.me/Economic_basics/135
134,2025-02-18T03:15:36+00:00,"🥽 - **Чем живет фарма?**
**
Импорт рулит в госпиталях, а казахстанские — для народа?**
По данным Агентства Proxima Research казахстанский фармрынок растет (рост на 17,6%, общий объем потребления препаратов - 1 186 млрд тенге (2,5 млрд дол.)), но распределение сил интересное. 

**Сетевые аптеки контролируют 73% розничных продаж**, но **индивидуальные аптеки держат 27%**. Они пока еще не вымерли, а конкуренция не дает ценам улететь в космос. 

Теперь о ценах. **В рознице** 97,4% казахстанских препаратов стоят **до 3 000 тенге**, а среди импортных — только **63,2%**. 
Переводя на человеческий язык: **отечественные лекарства — это про доступность, а зарубежные — про цену с «премиальной» надбавкой**. 

И вот сюрприз: в **госзакупе** ситуация обратная — **80,4% бюджетных денег уходит на зарубежные препараты**. 
Однако если считать не в деньгах, а в упаковках, то **71,1% закупок — отечественные лекарства**.

__Логика простая: госзакупки «любят» дорогие иностранные препараты, а наши, более доступные, набирают объемы в рознице.__",477,2,,https://t.me/Economic_basics/134
133,2025-02-17T14:05:39+00:00,"**🛋 - От дивана к прогрессу

Атырауская область: нефть есть, устойчивости нет**
Атырау – нефтяная столица Казахстана. Доходы колоссальные, но регион по-прежнему зависит от мировых цен на нефть. 
Бизнес вне нефтянки? Почти не развивается. Социальная сфера? В тени. Экономика? Зависит от одного ресурса.

**Где люди?**
В области живут 704 тыс. человек, но **58% – в Атырау**. Остальные районы заметно уступают по численности. В Жылыойском районе – 86 тыс., а в Исатайском – 26 тыс. Контраст очевиден: экономика сосредоточена в одном месте, остальные территории – в режиме выживания.

**Деньги есть, но откуда?**
Доходы области – **898,8 млрд тенге**, из которых **87% – нефтяные налоги**. Формально регион самодостаточен, но стоит нефти подешеветь – и бюджет начнет трещать.

Топ-2 по доходам:
 • **Атырау – 382 млрд**
 • **Жылыойский район (Тенгиз) – 217 млрд**

Аутсайдеры:
 • **Кзылкогинский – 2 млрд**
 • **Индерский – 2,3 млрд**

Разрыв между регионами – огромный.

**Налоги: нефтяники в тени, нагрузка на людей**
 • Корпоративный налог – **7,7%** (да-да, так мало)
 • Индивидуальный подоходный налог – **21,8%**
 • Социальные платежи – **20,6%**
 • Налог на имущество – **31%** (благодаря нефтянке)

Компании платят немного, а основную нагрузку несут люди. В Жылыойском районе налог на душу – **2,5 млн тенге**, а в Кзылкогинском – **в 45 раз меньше**.

**Куда тратят?**
Бюджет – **940,8 млрд тенге**.

На что уходят деньги:
 • **Образование – 25,6%**
 • **ЖКХ – 17,4%**
 • **Транспорт – 8,3%**
 • **Здравоохранение – 2,2%** (минимум, хотя экологическая нагрузка высокая)

**Что дальше?**
Регион живет нефтью. Это работает, пока цены высокие. Но что потом?

Главные вызовы:
 1. **Сырьевая зависимость.** 87% доходов – от нефти. Цена упадет – и регион окажется в сложной ситуации.
 2. **Разрыв в развитии.** В Атырау сконцентрирована экономика, в других районах – стагнация.
 3. **Слабая социальная политика.** На медицину 2,2% бюджета – мало для региона с экологическими рисками.
 4. **Ограниченный бизнес.** Корпоративные налоги мизерные, нагрузка на людей растет.

**Что делать?**
 • Развивать **новые отрасли**, иначе регион останется заложником нефтяного рынка.
 • Пересмотреть **бюджетные приоритеты** – больше инвестиций в медицину и соцсферу.
 • **Создавать условия для бизнеса**, чтобы экономика перестала зависеть только от крупных компаний.

__Пока же регион живет одним ресурсом. 
Но вопрос – **как долго это еще будет работать?

**____https://economykz.org/?p=13580__",431,0,,https://t.me/Economic_basics/133
132,2025-02-14T15:42:03+00:00,"👥 - **Экономика для каждого**
**
Экономика Казахстана: рост есть, но надолго ли?**

На первый взгляд, **цифры впечатляют**:
📈 Краткосрочный экономический индикатор (КЭИ) **– 104,5%** (январь 2025 vs. январь 2024)
📈 ВВП за 2024 год **– +4,8%**

Но давайте разберёмся, **что стоит за этим ростом**.

**🚀 КЭИ: что происходит в экономике прямо сейчас?**
🏗️ Строительство +12,7% – стройка идёт полным ходом.
🚚 Транспорт и складирование +19% – активный рост логистики.
🛒 Торговля +3,9% – потребление ещё держится.

📡 Связь – 99,5% (стагнация).
⚙️ Промышленность +2,3% – слабый прирост, новых производств почти нет.

**Вывод**: экономика держится на **строительстве, транспорте и торговле**, но промышленность **топчется на месте**.

**📊 ВВП за 2024 год: картина шире, проблемы глубже**
🏡 Операции с недвижимостью +24% – рынок перегрет.
⚡ Энергоснабжение +18,7% – производство энергии растёт.
🎭 Развлечения и отдых +18,3% – люди тратят на отдых.
🛒 Торговля +9,1% – спрос всё ещё есть.

⚒️ Горнодобывающая промышленность – 99,8% (почти ноль).
🏭 Обрабатывающая промышленность +5,9% – рост есть, но не взрывной.

**Вывод**: экономика растёт за счёт **потребления и стройки**, но **сырьевой сектор и производство буксуют**.

**🔥 Что нам говорят КЭИ и ВВП вместе?**
1️⃣ **Рост есть, но не тот, который нужен**
📍 Строительство (КЭИ +12,7%, ВВП +13,1%) и логистика (КЭИ +19%) – основные драйверы.
📍 Проблема: **когда стройка замедлится, что дальше?**

2️⃣ **Промышленность и сырьевой сектор стагнируют**
📍 Промышленность (КЭИ +2,3%, ВВП +2,8%) – темпы слишком слабые.
📍 Горнодобывающая отрасль – 99,8% (почти ноль роста).
📍 Проблема: **без промышленного роста Казахстану сложно будет поддерживать стабильный ВВП**.

3️⃣ **Потребление растёт, но это ненадолго**
📍 Люди активно тратят деньги (**торговля, развлечения, рестораны**), но **сколько это продлится?**
📍 Если доходы населения не вырастут, текущий год **может стать менее радужным**.

**⚠️ Можно ли понять, каким будет весь 2025 год?
**
🚧 **Рост возможен, но не выше 5%** – если ничего не изменится, экономика останется на уровне 4-4,5%. Одна надежда на расширение Тенгиза, запланированное на текущий год - только это спасет…?
🚧 **Ставка на стройку и торговлю – риск** – стоит бюджету сократиться, и темпы резко замедлятся.
🚧 **Промышленность не даёт мощного импульса** – а без неё рост быстро не ускорится.

📌 **Главный риск**: если 2025 год продолжит январский тренд, то к середине года и вторую половину года экономика начнёт буксовать.
**Чтобы удержать темпы, Казахстану нужны новые драйверы – промышленность, технологии, экспорт.**

🔥 **Экономика движется, но не туда, куда нужно.** Вопрос только в том, когда это станет очевидно.",447,3,,https://t.me/Economic_basics/132
131,2025-02-12T05:32:40+00:00,"🧔‍♂️ - ** Усы** Султанова

**Давайте просто поднимем зарплаты! – и заживем… но нет**

– Люди мало зарабатывают?
– Так давайте просто ВСЕМ повысим зарплаты!
– Гениально. А еще можно каждому по яхте и по вилле в Монте-Карло.

Но есть маленькая проблема: если экономика не растет, а просто раздают деньги, цены взлетают как SpaceX. И ваша «новая, справедливая» зарплата превращается в фантики.

📌 **Пример?**
В Аргентине зарплаты растут как на дрожжах, но инфляция их жрет быстрее, чем аргентинцы успевают их потратить. 
В Зимбабве платили зарплаты в триллионах, но купить на них можно было… пару бананов.

📌 **А если бизнес не сможет платить больше?**
Правильно, он просто начнет увольнять людей. Итог – не только бешеные цены, но и безработица.

🔥 Хотите зарплаты, которые реально растут, а не просто цифры на бумаге? Тогда нужно развивать экономику, а не играть в «давайте всем раздадим денег».

🤷‍♂️ В следующий раз, когда услышите про «немедленное повышение доходов», спросите: **А кто за это заплатит?** 
Если ответ – «государство», готовьтесь к росту цен. Если «работодатели» – не удивляйтесь, когда вместо повышения вам принесут **прощальное письмо**.",428,4,,https://t.me/Economic_basics/131
130,2025-02-11T11:40:42+00:00,"**🛋 - От дивана к прогрессу

Акмолинская область: баланс на дотационной игле**

Акмолинская область [живёт](https://economykz.org/?p=13304) на 70% за счёт трансфертов. Это не хорошо и не плохо — просто факт. Но что, если завтра их станет меньше? Есть ли план «Б»? Пока не видно.

**Где люди?**
В Кокшетау – 193 тыс. человек, в Егиндыколе – 5 тыс. Контраст очевиден. Одни районы растут, другие пустеют. Проблема понятна: без экономики люди не остаются.

**Деньги есть, но свои – в меньшинстве**
635,9 млрд тенге доходов, но только 30% заработаны внутри региона. 
Лидеры – Кокшетау (52,5 млрд) и Степногорск (9,2 млрд). Аутсайдер – Егиндыкольский район (460 млн).

**Налоги: основная нагрузка – на людей**
Бизнес платит немного – корпоративный налог всего 13,2%. Основной источник доходов – налоги с физических лиц (37,3%) и соцплатежи (22,4%). 
Получается экономика региона пока больше держится на работающих людях, чем на компаниях.

**На что тратят?**
Бюджет – 598,7 млрд тенге. 
На образование – 38,7%, на здравоохранение – 2,4%. 
Вопрос не в цифрах, а в эффективности: если регион не развивается, значит, тратятся они не туда.

**Что дальше?**
Акмолинская область стоит перед выбором: либо постепенно выходить на самообеспечение, создавая условия для бизнеса, либо зависеть от внешнего финансирования, пока оно есть. 
__Вопрос в стратегии. 
Есть она или нет?

Детальнее читаем по ссылке:
____https://economykz.org/?p=13304__",406,2,,https://t.me/Economic_basics/130
129,2025-02-11T07:42:05+00:00,"🔜 - **Ожидание и Реальность**
**
Экономический кризис или бюджетная паника?**

Сейчас все вокруг говорят об экономическом кризисе. Но если посмотреть на цифры, то они этого не подтверждают. Тогда откуда этот шум?

На самом деле, у нас не экономический кризис, а __бюджетный кризис__. Разница в том, что у государства стало меньше денег, и это ударило по тем, кто завязан на госфинансирование – госслужащие, подрядчики, получатели госзаказов. Они теряют доходы, начинают меньше тратить – и вот уже возникает ощущение, что «всё плохо».

Но экономика – это больше, чем бюджет. Есть бизнес, есть люди, которые работают вне госсектора. И если у них всё стабильно, то говорить о полномасштабном кризисе рано.

То, что мы видим – это зависимость большой части экономики от государства. Как только там начинаются проблемы, волна катится дальше. Но это не значит, что рушится вся экономика.

Важно понимать разницу: **__кризис в бюджете__ ≠ __кризис в экономике__**. Да, сложности есть, но они локализованы. Это похоже на то, как если бы в городе отключили горячую воду – неприятно, но это не значит, что у всех сломались машины и закрылись магазины.

__Так что давайте смотреть на цифры, а не только на эмоции.__",391,1,,https://t.me/Economic_basics/129
128,2025-02-10T04:53:48+00:00,"**🆘 Двойные стандарты

Развитие промышленности vs Льготы для упаковщиков: кто выиграл?**

Государственные органы любят говорить о развитии промышленности. **«Нам нужны новые заводы, современные технологии, локализация производства!»** — звучит амбициозно, правда? А потом они же вводят льготы для упаковщиков и ритейла. Потому что зачем строить заводы, если можно просто красиво упаковать импортный товар?

Вместо того чтобы стимулировать производство станков, электроники или хотя бы сырья, создаются идеальные условия для тех, кто просто завозит продукцию в коробках и клеит на неё этикетки. В итоге вместо заводов растут логистические центры и склады.

💬 **Пример из жизни:**
— Мы создаём условия для развития отечественной промышленности!
— А какие у нас льготы для производителей оборудования?
— Эээ… ну, зато упаковщики теперь платят меньше налогов.

Или:
— Мы должны расширять экспортные возможности!
— Отлично! Будем поддерживать машиностроение?
— Ну, вообще-то, дали субсидии на логистику и фасовку.

**Почему так происходит?**
Потому что развивать производство сложно. Нужно вкладывать деньги, создавать кадры, привлекать технологии. А упаковка — это легко, быстро и выглядит красиво в отчётах. **Рост ВВП? Вот вам новые упаковочные линии! Увеличение занятости? Ставим ещё один склад!**

⚠️ **Пример:**
 • Снижение налогов для торговых компаний, но сложные бюрократические барьеры для производителей.
 • Миллиарды на развитие логистики, но недостаточные меры поддержки для тяжёлой промышленности.

🔴 Если страна хочет развивать промышленность, надо поддерживать **производителей, а не перепродавцов.** Пока льготы получают упаковщики и логисты, реальное производство так и останется на втором плане.

__✨ Представьте, что вам предложили построить дом, но дали деньги только на фасад и забор. Сам дом пусть кто-то другой строит.__

**Решение:**
 • Субсидии и налоговые льготы должны идти на производство, а не на фасовку.
 • Поддержка машиностроения, станкостроения и высокотехнологичных отраслей, а не просто ритейла.
 • Изменение логики господдержки: **давайте учиться не просто перекладывать коробки, а создавать то, что в этих коробках лежит.**",396,2,,https://t.me/Economic_basics/128
127,2025-02-08T07:07:13+00:00,#субботнийсимба,365,1,,https://t.me/Economic_basics/127
126,2025-02-07T06:06:34+00:00,"🧔‍♂️ - ** Усы** Султанова
**
Печатный станок решит все проблемы!**
Конечно! Почему мы вообще работаем? Давайте просто напечатаем каждому по чемодану денег, и пусть жизнь будет как в рекламе банков – яхты, костюмы, бокалы с шампанским! Еще и черной икры для вкуса.

Вот только есть один нюанс…

📢 **Что бывает, когда денег становится слишком много?**
Давайте посмотрим на **исторические «успехи» печатного станка**:

🔥 **Германия, 1920-е** – Пошли в кафе, заказали кофе. Пока допили, цена выросла втрое. Люди топили печи банкнотами – так было дешевле, чем покупать дрова.

🔥 **Венесуэла, 2010-е** – Страна с огромными нефтяными запасами решила, что можно просто раздавать деньги. Итог? **Рулоны туалетной бумаги стали дороже банкнот**.

📢 **Почему так происходит?**
Потому что деньги **должны быть обеспечены товарами и услугами**. Если их просто становится больше, но экономика не растет – они обесцениваются. Это как если бы в классе у отличника за сочинение получал «пятерку» весь класс. 
В итоге что? Оценка ничего не значит.

💬 **Так что в следующий раз, когда кто-то скажет «давайте просто напечатаем денег», спросите:**
🔹 «А давайте тогда и продукты, машины, технологии «напечатаем»?»
🔹 «Или сразу раздадим всем по чемодану денег и переименуем страну в Гиперинфляцистан?» или “Сказочныезарплатыстан”",429,1,,https://t.me/Economic_basics/126
125,2025-02-06T04:45:12+00:00,"🔜 - **Ожидание и Реальность**
**
Актюбинская область: старые привычки или новые возможности?**

Вопрос устойчивости региональной экономики остается открытым. **58% бюджета области формируется за счет трансфертов**, и пока такая модель сохраняется, сложно говорить о полной самостоятельности. Это временный инструмент поддержки или унаследованный механизм, требующий пересмотра? Важно не просто полагаться на внешние ресурсы, а искать новые точки роста.

Разница в налоговой отдаче районов говорит сама за себя. **289 780 тенге налогов на человека в Хромтау** — результат работающей промышленности. В то же время **55 252 тенге в Уилском районе** показывают, что далеко не все территории участвуют в формировании бюджета. Вопрос не в том, кто зарабатывает, а в том, как вовлечь больше районов в экономическую активность, а не оставлять их в роли наблюдателей.

Структура расходов дает повод задуматься. **38,7% бюджета уходит на образование**, но экономический эффект пока не бросается в глаза. Значит, нужно не просто выделять средства, а добиваться реальных результатов. А вот **здравоохранение получает 2,4%** — либо в регионе все действительно отлично со здоровьем, либо стоит пересмотреть приоритеты.

Реформа региональной экономики — процесс небыстрый, но очевидно, что потенциал области требует большего, чем просто стабильное финансирование из центра. 

__Вопрос в том, **каким будет следующий шаг**: выход на самостоятельность или сохранение привычных механизмов прошлого?

__https://economykz.org/?p=13179",433,1,,https://t.me/Economic_basics/125
124,2025-02-05T14:26:35+00:00,"🧔‍♂️ - ** Усы** Султанова
**
Высокие цены – это заговор бизнесменов!**

Ну конечно! Они же собираются в темных подвалах, потирают руки и решают: **«Так, завтра делаем молоко по 1000 тенге!»** Да-да, именно так работает экономика… в чьих-то фантазиях. 

📌 **Почему цены на самом деле растут?**
❌ Бизнесмены стали слишком жадными?
✅ **Инфляция.** Деньги дешевеют – товары дорожают. Простая математика.
✅ **Налоги и акцизы.** Чем больше государство требует с предпринимателей, тем выше ценник в магазине.
✅ **Логистика и сырье.** Дороже бензин – дороже хлеб. Неудивительно, да?
✅ **Дефицит.** Хотите гречку по старым ценам, если ее мало? Спросите у законов рынка, что будет.

📢 **Разве бизнесу выгодно поднимать цены?**
На самом деле **нет**. Завышенные цены – это меньше покупателей. А если никто не покупает, бизнес просто закроется. Даже монополисты не могут бесконечно взвинчивать цены – у любого товара есть **точка, после которой продажи падают**. Бутылка воды за 10 000 тенге? Спасибо, я лучше снег растоплю.

__Так что в следующий раз, когда услышите про «заговор капиталистов», спросите: **«А что с инфляцией, налогами и госрегулированием?»** Потому что, возможно, ваш кошелек страдает именно из-за них.__",400,2,,https://t.me/Economic_basics/124
